ccd_count clocking datestart             datestop              dec             dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1                 q2               q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board
6         0        2017:040:01:17:50.580 2017:040:01:22:10.376 33.0000000691   ENAB   6         RETR RETR 50316 NPNT      49.54  WSVIDALLDN -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_007AE -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          602990339.76 602990599.56 0        
6         0        2017:040:01:22:10.376 2017:040:01:22:14.376 33.0000000691   ENAB   6         RETR RETR 50316 NPNT      49.54  AA00000000 -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_007AE -468      -99616 clocking,power_cmd                               602990599.56 602990603.56 0        
6         0        2017:040:01:22:14.376 2017:040:01:22:18.376 33.0000000691   ENAB   6         RETR RETR 50316 NPNT      49.54  AA00000000 -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_007AE -468      -99616 clocking,power_cmd                               602990603.56 602990607.56 0        
0         0        2017:040:01:22:18.376 2017:040:01:22:42.376 33.0000000691   ENAB   0         RETR RETR 50316 NPNT      49.54  WSPOW00000 -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_007AE -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 602990607.56 602990631.56 1        
6         0        2017:040:01:22:42.376 2017:040:01:23:49.376 33.0000000691   ENAB   6         RETR RETR 50316 NPNT      49.54  WSPOW0AF3F -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_007AE -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 602990631.56 602990698.56 1        
6         0        2017:040:01:23:49.376 2017:040:01:23:53.376 33.0000000691   ENAB   6         RETR RETR 50316 NPNT      49.54  WSPOW0AF3F -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_00B26 -468      -99616 si_mode                                          602990698.56 602990702.56 1        
6         1        2017:040:01:23:53.376 2017:040:02:45:09.270 33.0000000691   ENAB   6         RETR RETR 50316 NPNT      49.54  XTZ0000005 -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_00B26 -468      -99616 clocking,power_cmd                               602990702.56 602995578.45 1        
6         1        2017:040:02:45:09.270 2017:040:02:45:19.521 33.0000000691   ENAB   6         RETR RETR 50316 NMAN      49.54  XTZ0000005 -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_00B26 -468      -99616 pcad_mode                                        602995578.45 602995588.71 1        
6         1        2017:040:02:45:19.521 2017:040:02:50:10.536 33.0000000691   ENAB   6         RETR RETR 50316 NMAN      51.50  XTZ0000005 -0.205371145       -0.244359697     -0.232998229     0.918598311       336.999999974 341.692790577 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602995588.71 602995879.72 1        
6         1        2017:040:02:50:10.536 2017:040:02:55:01.551 36.2573770564   ENAB   6         RETR RETR 50316 NMAN      60.51  XTZ0000005 -0.215642239251    -0.273617747693  -0.213051594768  0.912820229383    340.365983304 339.901553999 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602995879.72 602996170.74 1        
6         1        2017:040:02:55:01.551 2017:040:02:59:52.567 46.6313480965   ENAB   6         RETR RETR 50316 NMAN      77.93  XTZ0000005 -0.248755533716    -0.371594559454  -0.141973554419  0.883109097497    354.494336784 330.911289783 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602996170.74 602996461.75 1        
6         1        2017:040:02:59:52.567 2017:040:03:04:43.582 56.9998489141   ENAB   6         RETR RETR 50316 NMAN      98.87  XTZ0000005 -0.289657616775    -0.503535417497  -0.0339261095306 0.813264758777    25.7391514923 306.648818706 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602996461.75 602996752.77 1        
6         1        2017:040:03:04:43.582 2017:040:03:09:34.597 56.4757549265   ENAB   6         RETR RETR 50316 NMAN      119.78 XTZ0000005 -0.320425554292    -0.618310315887  0.0761448808705  0.713597768317    66.0962491336 273.117917592 TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602996752.77 602997043.78 1        
6         1        2017:040:03:09:34.597 2017:040:03:11:48.376 45.4535710807   ENAB   6         RETR RETR 50316 NMAN      137.06 XTZ0000005 -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00B26 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    602997043.78 602997177.56 1        
6         0        2017:040:03:11:48.376 2017:040:03:11:49.376 45.4535710807   ENAB   6         RETR RETR 50316 NMAN      137.06 AA00000000 -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00B26 -468      92904  clocking,power_cmd,simpos                        602997177.56 602997178.56 1        
6         0        2017:040:03:11:49.376 2017:040:03:11:53.376 45.4535710807   ENAB   6         RETR RETR 50316 NMAN      137.06 AA00000000 -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00B26 -468      92904  clocking,power_cmd                               602997178.56 602997182.56 1        
6         0        2017:040:03:11:53.376 2017:040:03:11:57.376 45.4535710807   ENAB   6         RETR RETR 50316 NMAN      137.06 AA00000000 -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00B26 -468      92904  clocking,power_cmd                               602997182.56 602997186.56 1        
0         0        2017:040:03:11:57.376 2017:040:03:12:21.376 45.4535710807   ENAB   0         RETR RETR 50316 NMAN      137.06 WSPOW00000 -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00B26 -468      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 602997186.56 602997210.56 1        
5         0        2017:040:03:12:21.376 2017:040:03:13:24.376 45.4535710807   ENAB   5         RETR RETR 50316 NMAN      137.06 WSPOW02F3E -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00B26 -468      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 602997210.56 602997273.56 1        
5         0        2017:040:03:13:24.376 2017:040:03:13:28.376 45.4535710807   ENAB   5         RETR RETR 50316 NMAN      137.06 WSPOW02F3E -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00AB4 -468      92904  si_mode                                          602997273.56 602997277.56 1        
5         1        2017:040:03:13:28.376 2017:040:03:14:25.612 45.4535710807   ENAB   5         RETR RETR 50316 NMAN      137.06 XTZ0000005 -0.339505956006    -0.710124579274  0.182682229073   0.589140043907    96.1621498195 250.07301832  TE_00AB4 -468      92904  clocking,power_cmd                               602997277.56 602997334.80 1        
5         1        2017:040:03:14:25.612 2017:040:03:14:48.376 34.8840885447   ENAB   5         RETR RETR 50316 NMAN      145.90 XTZ0000005 -0.34560675964     -0.758429724901  0.251890960076   0.491824424684    109.759847881 241.666699847 TE_00AB4 -468      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    602997334.80 602997357.56 1        
5         1        2017:040:03:14:48.376 2017:040:03:17:48.586 34.8840885447   ENAB   5         RETR RETR 18279 NMAN      145.90 XTZ0000005 -0.34560675964     -0.758429724901  0.251890960076   0.491824424684    109.759847881 241.666699847 TE_00AB4 -468      92904  obsid                                            602997357.56 602997537.77 1        
5         1        2017:040:03:17:48.586 2017:040:03:19:16.628 34.8840885447   ENAB   5         RETR RETR 18279 NMAN      145.90 XTZ0000005 -0.34560675964     -0.758429724901  0.251890960076   0.491824424684    109.759847881 241.666699847 TE_00AB4 -536      92904  simfa_pos                                        602997537.77 602997625.81 1        
5         1        2017:040:03:19:16.628 2017:040:03:58:50.816 31.5914890819   ENAB   5         RETR RETR 18279 NPNT      147.84 XTZ0000005 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          602997625.81 603000000.00 1        
5         1        2017:040:03:58:50.816 2017:040:06:45:30.816 31.5914890819   ENAB   5         RETR RETR 18279 NPNT      147.81 XTZ0000005 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -536      92904  pitch                                            603000000.00 603010000.00 1        
5         1        2017:040:06:45:30.816 2017:040:09:32:10.816 31.5914890819   ENAB   5         RETR RETR 18279 NPNT      147.70 XTZ0000005 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -536      92904  pitch                                            603010000.00 603020000.00 1        
5         1        2017:040:09:32:10.816 2017:040:10:49:26.376 31.5914890819   ENAB   5         RETR RETR 18279 NPNT      147.59 XTZ0000005 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -536      92904  pitch                                            603020000.00 603024635.56 1        
5         0        2017:040:10:49:26.376 2017:040:10:49:36.627 31.5914890819   ENAB   5         RETR RETR 18279 NMAN      147.59 AA00000000 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -536      75624  clocking,pcad_mode,power_cmd,simpos              603024635.56 603024645.81 1        
5         0        2017:040:10:49:36.627 2017:040:10:51:25.552 31.5914890819   ENAB   5         RETR RETR 18279 NMAN      147.43 AA00000000 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603024645.81 603024754.74 1        
5         0        2017:040:10:51:25.552 2017:040:10:52:26.376 31.5914890819   ENAB   5         RETR RETR 18279 NMAN      147.43 AA00000000 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -418      75624  simfa_pos                                        603024754.74 603024815.56 1        
5         0        2017:040:10:52:26.376 2017:040:10:52:44.312 31.5914890819   ENAB   5         RETR RETR 19381 NMAN      147.43 AA00000000 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -418      75624  obsid                                            603024815.56 603024833.50 1        
5         0        2017:040:10:52:44.312 2017:040:10:54:15.213 31.5914890819   ENAB   5         RETR RETR 19381 NMAN      147.43 AA00000000 -0.346301717       -0.770078786     0.27117491       0.462080029       113.021024773 240.000772765 TE_00AB4 -468      75624  simfa_pos                                        603024833.50 603024924.40 1        
5         0        2017:040:10:54:15.213 2017:040:10:58:53.799 33.8198213347   ENAB   5         RETR RETR 19381 NMAN      146.83 AA00000000 -0.343556812954    -0.782278880445  0.239720112147   0.461023576592    114.070862569 236.380970303 TE_00AB4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603024924.40 603025202.98 1        
5         0        2017:040:10:58:53.799 2017:040:10:59:30.909 41.0140539124   ENAB   5         RETR RETR 19381 NMAN      145.38 AA00000000 -0.330955603909    -0.817663772749  0.128336508632   0.453237337811    119.371925787 222.511271641 TE_00AB4 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603025202.98 603025240.09 1        
5         0        2017:040:10:59:30.909 2017:040:10:59:34.909 41.0140539124   ENAB   5         RETR RETR 19381 NMAN      145.38 AA00000000 -0.330955603909    -0.817663772749  0.128336508632   0.453237337811    119.371925787 222.511271641 TE_00AB4 -468      75624  clocking,power_cmd                               603025240.09 603025244.09 1        
5         0        2017:040:10:59:34.909 2017:040:10:59:38.909 41.0140539124   ENAB   5         RETR RETR 19381 NMAN      145.38 AA00000000 -0.330955603909    -0.817663772749  0.128336508632   0.453237337811    119.371925787 222.511271641 TE_00AB4 -468      75624  clocking,power_cmd                               603025244.09 603025248.09 1        
0         0        2017:040:10:59:38.909 2017:040:11:00:02.909 41.0140539124   ENAB   0         RETR RETR 19381 NMAN      145.38 WSPOW00000 -0.330955603909    -0.817663772749  0.128336508632   0.453237337811    119.371925787 222.511271641 TE_00AB4 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603025248.09 603025272.09 1        
4         0        2017:040:11:00:02.909 2017:040:11:01:05.909 41.0140539124   ENAB   4         RETR RETR 19381 NMAN      145.38 WSPOW0CC1E -0.330955603909    -0.817663772749  0.128336508632   0.453237337811    119.371925787 222.511271641 TE_00AB4 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603025272.09 603025335.09 1        
4         0        2017:040:11:01:05.909 2017:040:11:01:09.909 41.0140539124   ENAB   4         RETR RETR 19381 NMAN      145.38 WSPOW0CC1E -0.330955603909    -0.817663772749  0.128336508632   0.453237337811    119.371925787 222.511271641 TE_00A02 -468      75624  si_mode                                          603025335.09 603025339.09 1        
4         1        2017:040:11:01:09.909 2017:040:11:03:32.384 41.0140539124   ENAB   4         RETR RETR 19381 NMAN      145.38 XTZ0000005 -0.330955603909    -0.817663772749  0.128336508632   0.453237337811    119.371925787 222.511271641 TE_00A02 -468      75624  clocking,power_cmd                               603025339.09 603025481.57 1        
4         1        2017:040:11:03:32.384 2017:040:11:08:10.970 49.1381998827   ENAB   4         RETR RETR 19381 NMAN      143.30 XTZ0000005 -0.303061599549    -0.849610632818  -0.0439641907893 0.429397939292    133.16232361  196.477157194 TE_00A02 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603025481.57 603025760.15 1        
4         1        2017:040:11:08:10.970 2017:040:11:12:49.556 51.5827677517   ENAB   4         RETR RETR 19381 NMAN      141.45 XTZ0000005 -0.26545309949     -0.854323627394  -0.214855638947  0.391794393681    152.678207914 165.164074889 TE_00A02 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603025760.15 603026038.74 1        
